Estacion,lugar,n_sitio,Id,longitud,ancho ,alto,peso_hum,peso_sin_val,peso_seco,peso_seco_vis,peso_sec_val,longitu_menor_4mm,
primavera,MDQ,parche 3,42,16.13,8.42,5.3,0.456,0.171,0.4276,0.0445,0.3831,125,
primavera,MDQ,parche 3,43,20.33,9.72,7.08,0.901,0.3,0.1136,0.0118,0.1018,125,
primavera,MDQ,parche 3,44,20.63,9.82,8.25,0.979,0.198,0.3452,0.0359,0.3093,125,
primavera,MDQ,parche 3,45,18.31,9.86,7.07,0.742,0.211,0.3547,0.0369,0.3178,125,
primavera,MDQ,parche 3,46,18.59,8.2,6.49,0.623,0.199,0.274,0.0285,0.2455,125,
primavera,MDQ,parche 3,47,20.4,9.17,6.9,0.687,0.205,0.2288,0.0238,0.205,125,
primavera,MDQ,parche 3,48,16.96,8.41,6.39,0.585,0.238,0.2475,0.0257,0.2218,125,
primavera,MDQ,parche 3,49,18.06,8.85,6.17,0.543,0.25,0.2539,0.0264,0.2275,125,
primavera,MDQ,parche 3,50,16.54,8.28,6.83,0.613,0.271,0.0755,0.0079,0.0676,125,
primavera,MDQ,parche 3,51,12.82,6.78,4.44,0.305,0.175,0.1397,0.0145,0.1252,125,
primavera,MDQ,parche 3,52,13.82,7.54,4.64,0.326,0.16,0.1548,0.0161,0.1387,125,
primavera,MDQ,parche 3,53,12.15,6.58,4.22,0.225,0.159,0.0847,0.0088,0.0759,125,
primavera,MDQ,parche 3,54,13.86,7.91,4.76,0.286,0.138,0.1302,0.0135,0.1167,125,
primavera,MDQ,parche 3,55,12.49,5.89,4.36,0.193,0.12,0.0914,0.0095,0.0819,125,
primavera,MDQ,parche 3,56,13.46,7.13,4.86,0.319,0.08,0.1394,0.0145,0.1249,125,
primavera,MDQ,parche 3,57,11.18,5.96,4.23,0.191,0.212,0.1397,0.0145,0.1252,125,
primavera,MDQ,parche 3,58,11.93,6.17,4.67,0.215,0.114,0.1011,0.0105,0.0906,125,
primavera,MDQ,parche 3,59,11.53,6.36,4.79,0.189,0.112,0.0934,0.0097,0.0837,125,
primavera,MDQ,parche 3,60,10.84,5.72,3.86,0.161,0.1,0.3025,0.0315,0.271,125,
primavera,MDQ,parche 3,61,10.67,5.01,3.96,0.137,0.08,0.0729,0.0076,0.0653,125,
primavera,MDQ,parche 3,62,12.15,5.69,4.02,0.165,0.067,0.0708,0.0074,0.0634,125,
primavera,MDQ,parche 3,63,9.82,4.68,3.36,0.085,0.058,0.0409,0.0043,0.0366,125,
primavera,MDQ,parche 3,64,10.03,5.38,3.16,0.096,0.038,0.0417,0.0043,0.0374,125,
primavera,MDQ,parche 3,65,9.46,4.34,3.19,0.104,0.04,0.0482,0.005,0.0432,125,
primavera,MDQ,parche 3,66,10.3,5.77,3.21,0.118,0.071,0.0618,0.0064,0.0554,125,
primavera,MDQ,parche 3,67,10.09,5.17,3.42,0.116,0.06,0.0627,0.0065,0.0562,125,
primavera,MDQ,parche 3,68,10.42,4.23,3.47,0.116,0.055,0.0559,0.0058,0.0501,125,
primavera,MDQ,parche 4 ,1,10.63,6.03,4.38,0.165,0.043,0.0832,0.0087,0.0745,0,
primavera,MDQ,parche 5 ,1,13.49,6.59,5.24,0.273,0.039,0.1177,0.0122,0.1055,16,
primavera,MDQ,parche 5 ,2,14.14,6.93,5.58,0.305,0.071,0.1406,0.0146,0.126,16,
primavera,MDQ,parche 5 ,3,15.73,7.36,5.23,0.409,0.079,0.0613,0.0064,0.0549,16,
primavera,MDQ,parche 5 ,4,14.34,6.54,5.83,0.396,0.095,0.2045,0.0213,0.1832,16,
primavera,MDQ,parche 5 ,5,14.57,6.34,6.31,0.447,0.083,0.1823,0.019,0.1633,16,
